GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC03_EST_VC02,HC04_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC04_EST_VC03,HC05_EST_VC03,HC01_EST_VC06,HC02_EST_VC06,HC03_EST_VC06,HC04_EST_VC06,HC05_EST_VC06,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC04_EST_VC07,HC05_EST_VC07,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC04_EST_VC10,HC05_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC04_EST_VC11,HC05_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC04_EST_VC12,HC05_EST_VC12,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC05_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15,HC05_EST_VC15,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC04_EST_VC17,HC05_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC04_EST_VC18,HC05_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC04_EST_VC19,HC05_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC04_EST_VC20,HC05_EST_VC20,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC04_EST_VC23,HC05_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC04_EST_VC24,HC05_EST_VC24,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC04_EST_VC27,HC05_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28,HC04_EST_VC28,HC05_EST_VC28,HC01_EST_VC29,HC02_EST_VC29,HC03_EST_VC29,HC04_EST_VC29,HC05_EST_VC29,HC01_EST_VC32,HC02_EST_VC32,HC03_EST_VC32,HC04_EST_VC32,HC05_EST_VC32,HC01_EST_VC33,HC02_EST_VC33,HC03_EST_VC33,HC04_EST_VC33,HC05_EST_VC33
0500000US42019,42019,"Butler County, Pennsylvania",76410,40693,3435,7047,25235,2.36,2.97,2.55,2.82,1.21,51175,40693,3435,7047,(X),2.89,2.96,2.41,2.68,(X),20418,15289,1633,3496,(X),19.9,19.6,28.5,17.3,(X),14.8,16.2,2.6,14.4,(X),65.3,64.2,68.8,68.3,(X),76410,40693,3435,7047,25235,29.3,39.5,49.4,61.8,1.0,39.9,36.3,33.4,26.1,50.3,26.6,(X),(X),(X),80.4,12.0,(X),(X),(X),36.4,0.2,(X),(X),(X),(X),5.5,(X),(X),(X),(X),77.8,91.3,77.6,67.5,59.0,14.2,3.5,18.4,17.3,30.0,8.0,5.2,4.0,15.3,10.9,74.2,89.2,73.4,54.8,55.5,25.8,10.8,26.6,45.2,44.5
0500000US42021,42021,"Cambria County, Pennsylvania",57004,27853,2624,7053,19474,2.27,2.90,2.94,2.73,1.11,37530,27853,2624,7053,(X),2.80,2.88,2.64,2.55,(X),13927,8485,1426,4016,(X),17.5,18.5,27.6,11.8,(X),20.3,19.8,11.4,24.7,(X),62.2,61.7,61.0,63.5,(X),57004,27853,2624,7053,19474,27.8,34.1,62.8,66.0,0.3,45.9,45.3,26.2,28.7,55.7,31.0,(X),(X),(X),90.6,15.4,(X),(X),(X),45.2,0.2,(X),(X),(X),(X),5.0,(X),(X),(X),(X),82.0,92.9,81.3,71.9,70.3,14.8,3.9,16.5,24.2,26.7,3.2,3.2,2.2,3.9,3.1,73.6,90.2,65.9,50.0,59.6,26.4,9.8,34.1,50.0,40.4
0500000US42025,42025,"Carbon County, Pennsylvania",26015,13868,931,2582,8634,2.44,2.91,2.39,3.72,1.32,17381,13868,931,2582,(X),2.93,2.89,2.11,3.46,(X),6176,4065,439,1672,(X),19.3,24.2,29.6,4.4,(X),22.8,18.1,1.6,39.9,(X),57.9,57.7,68.8,55.7,(X),26015,13868,931,2582,8634,28.1,35.5,47.2,70.5,1.4,43.9,45.2,57.1,23.7,46.6,23.0,(X),(X),(X),69.2,11.9,(X),(X),(X),36.0,0.3,(X),(X),(X),(X),9.2,(X),(X),(X),(X),85.3,95.6,92.4,83.0,68.8,9.7,1.5,4.3,15.9,21.6,5.0,2.9,3.3,1.0,9.6,81.8,90.2,95.7,63.3,72.2,18.2,9.8,4.3,36.7,27.8
0500000US42027,42027,"Centre County, Pennsylvania",57583,27893,2143,3476,24071,2.47,3.00,3.13,3.10,1.70,33512,27893,2143,3476,(X),2.96,2.98,2.77,2.92,(X),12626,10508,553,1565,(X),29.6,29.2,66.2,19.1,(X),16.9,16.0,7.2,26.0,(X),53.6,54.8,26.6,54.9,(X),57583,27893,2143,3476,24071,22.8,39.2,29.3,45.8,0.0,32.8,37.3,28.3,34.8,27.8,28.1,(X),(X),(X),67.2,8.5,(X),(X),(X),20.2,0.4,(X),(X),(X),(X),5.2,(X),(X),(X),(X),67.3,86.6,85.4,81.7,41.3,28.5,9.5,6.0,14.0,54.7,4.1,4.0,8.5,4.4,3.9,59.8,82.0,77.1,62.9,32.1,40.2,18.0,22.9,37.1,67.9
0500000US42029,42029,"Chester County, Pennsylvania",186144,106914,6007,15886,57337,2.68,3.29,3.58,3.00,1.35,128807,106914,6007,15886,(X),3.21,3.28,3.07,2.86,(X),57830,47944,2695,7191,(X),19.2,19.1,23.0,18.7,(X),16.8,17.5,14.6,13.2,(X),64.0,63.5,62.4,68.1,(X),186144,106914,6007,15886,57337,33.4,46.5,59.3,51.8,1.1,37.2,35.8,24.2,31.6,42.6,24.0,(X),(X),(X),77.9,9.2,(X),(X),(X),29.8,0.3,(X),(X),(X),(X),4.9,(X),(X),(X),(X),79.6,91.8,79.0,75.6,58.1,17.5,6.3,11.8,20.6,38.1,2.9,1.9,9.2,3.8,3.8,75.9,88.3,68.6,67.2,56.1,24.1,11.7,31.4,32.8,43.9
0500000US42033,42033,"Clearfield County, Pennsylvania",31784,16300,1561,2497,11426,2.37,3.00,3.33,3.32,1.14,20358,16300,1561,2497,(X),2.97,2.99,2.75,2.99,(X),7538,5704,658,1176,(X),22.0,20.7,37.5,19.8,(X),15.4,13.4,12.8,26.8,(X),62.6,65.9,49.7,53.4,(X),31784,16300,1561,2497,11426,27.3,37.8,48.3,66.6,0.9,45.5,41.1,18.1,33.5,58.2,32.7,(X),(X),(X),91.0,15.7,(X),(X),(X),43.6,0.2,(X),(X),(X),(X),4.9,(X),(X),(X),(X),78.3,89.3,84.0,65.2,64.7,10.3,2.8,7.6,21.6,19.0,11.4,7.9,8.4,13.2,16.2,78.0,88.1,76.8,56.0,68.5,22.0,11.9,23.2,44.0,31.5
0500000US42037,42037,"Columbia County, Pennsylvania",26261,13302,968,2858,9133,2.38,2.94,3.26,2.71,1.39,17128,13302,968,2858,(X),2.80,2.89,2.57,2.45,(X),5926,3720,622,1584,(X),26.6,20.9,43.2,33.3,(X),14.9,17.8,22.7,5.1,(X),58.5,61.2,34.1,61.6,(X),26261,13302,968,2858,9133,25.1,30.3,69.4,62.6,1.1,40.8,43.4,14.6,31.1,42.9,24.6,(X),(X),(X),70.9,11.5,(X),(X),(X),33.1,0.5,(X),(X),(X),(X),6.6,(X),(X),(X),(X),76.4,90.4,71.4,76.2,56.6,16.8,4.1,14.0,16.2,35.7,6.8,5.5,14.6,7.6,7.7,72.0,90.0,75.6,62.0,48.6,28.0,10.0,24.4,38.0,51.4
0500000US42039,42039,"Crawford County, Pennsylvania",34834,17533,1788,4252,11261,2.41,2.94,2.84,2.97,1.29,23573,17533,1788,4252,(X),2.85,2.92,2.43,2.73,(X),8835,5280,902,2653,(X),21.9,16.4,38.5,27.1,(X),18.2,20.7,14.9,14.2,(X),60.0,62.9,46.7,58.7,(X),34834,17533,1788,4252,11261,28.3,32.7,58.8,67.7,1.6,45.2,46.1,30.9,24.9,53.7,25.4,(X),(X),(X),78.5,11.7,(X),(X),(X),36.2,0.7,(X),(X),(X),(X),7.1,(X),(X),(X),(X),75.4,85.5,63.4,67.9,64.5,12.9,5.4,23.4,18.1,21.1,11.6,9.1,13.2,14.1,14.4,74.0,86.5,63.3,58.5,62.1,26.0,13.5,36.7,41.5,37.9
0500000US42041,42041,"Cumberland County, Pennsylvania",96906,50347,3347,8282,34930,2.38,3.06,3.25,2.82,1.21,61976,50347,3347,8282,(X),2.96,3.04,2.72,2.55,(X),25360,19028,1664,4668,(X),21.4,21.7,21.2,19.9,(X),22.7,23.2,10.0,25.3,(X),55.9,55.1,68.8,54.8,(X),96906,50347,3347,8282,34930,29.0,41.1,59.4,62.3,0.9,41.1,40.8,34.3,27.5,45.4,29.5,(X),(X),(X),81.7,12.1,(X),(X),(X),33.5,0.7,(X),(X),(X),(X),5.9,(X),(X),(X),(X),79.0,90.3,79.4,77.6,63.0,17.1,6.8,14.2,16.0,32.5,3.9,3.0,6.5,6.3,4.5,70.2,85.5,67.4,55.0,52.1,29.8,14.5,32.6,45.0,47.9
0500000US42043,42043,"Dauphin County, Pennsylvania",111364,48066,5974,14888,42436,2.37,3.00,3.21,3.24,1.24,68928,48066,5974,14888,(X),2.99,2.99,2.84,3.04,(X),28759,17524,2810,8425,(X),26.6,22.8,42.7,29.0,(X),21.3,23.0,2.8,23.8,(X),52.2,54.2,54.5,47.2,(X),111364,48066,5974,14888,42436,29.3,37.9,58.7,69.4,1.4,36.4,37.8,27.7,20.5,41.6,30.3,(X),(X),(X),79.6,11.4,(X),(X),(X),30.0,0.5,(X),(X),(X),(X),7.4,(X),(X),(X),(X),71.9,90.0,57.0,69.8,54.2,25.0,7.2,35.2,27.1,42.9,3.1,2.8,7.8,3.1,2.9,64.1,85.1,46.9,46.4,48.9,35.9,14.9,53.1,53.6,51.1
0500000US42045,42045,"Delaware County, Pennsylvania",204574,97634,9918,30396,66626,2.65,3.34,3.15,3.47,1.17,137948,97634,9918,30396,(X),3.27,3.30,2.80,3.31,(X),59469,40744,5451,13274,(X),24.6,25.8,34.7,16.8,(X),14.9,16.3,8.3,13.3,(X),60.5,57.9,57.0,69.8,(X),204574,97634,9918,30396,66626,32.9,44.4,60.1,57.2,0.9,40.1,38.0,26.7,30.1,49.7,28.9,(X),(X),(X),88.7,11.7,(X),(X),(X),36.0,0.4,(X),(X),(X),(X),4.2,(X),(X),(X),(X),77.7,90.6,75.6,81.7,57.3,22.0,9.2,24.0,18.3,42.3,0.3,0.2,0.4,0.0,0.5,70.1,85.2,57.8,57.7,55.5,29.9,14.8,42.2,42.3,44.5
0500000US42049,42049,"Erie County, Pennsylvania",108655,50584,5449,14461,38161,2.45,3.07,3.09,3.16,1.26,70494,50584,5449,14461,(X),3.02,3.06,2.84,2.98,(X),29612,18765,2357,8490,(X),20.0,21.9,21.3,15.5,(X),16.0,17.2,3.2,16.8,(X),64.0,60.8,75.5,67.8,(X),108655,50584,5449,14461,38161,30.5,40.1,49.0,67.4,1.2,37.9,39.0,28.0,20.6,44.5,28.3,(X),(X),(X),80.7,10.7,(X),(X),(X),30.5,0.5,(X),(X),(X),(X),5.5,(X),(X),(X),(X),71.3,87.1,69.8,58.9,55.3,23.4,8.2,24.3,35.2,39.0,5.3,4.7,5.9,5.9,5.7,66.3,84.5,60.8,41.7,52.3,33.7,15.5,39.2,58.3,47.7
0500000US42051,42051,"Fayette County, Pennsylvania",53900,24562,3073,5459,20806,2.40,3.00,3.50,3.71,1.19,33094,24562,3073,5459,(X),3.09,2.99,3.22,3.51,(X),12144,7191,1923,3030,(X),24.1,26.3,26.8,17.1,(X),15.1,13.1,15.1,19.7,(X),60.8,60.6,58.0,63.2,(X),53900,24562,3073,5459,20806,25.0,31.3,70.4,65.7,0.2,44.4,43.0,22.2,30.7,52.9,33.9,(X),(X),(X),87.9,13.9,(X),(X),(X),36.0,0.0,(X),(X),(X),(X),6.9,(X),(X),(X),(X),76.7,90.0,64.8,62.9,66.4,13.2,2.3,22.6,17.4,23.6,10.1,7.7,12.6,19.7,9.9,68.6,86.8,63.7,44.9,54.1,31.4,13.2,36.3,55.1,45.9
0500000US42055,42055,"Franklin County, Pennsylvania",58565,29911,3404,6158,19092,2.57,3.19,3.75,3.37,1.13,39473,29911,3404,6158,(X),3.16,3.17,3.16,3.14,(X),14566,9573,1376,3617,(X),23.1,18.4,32.4,31.8,(X),18.5,16.9,20.8,21.8,(X),58.4,64.7,46.8,46.3,(X),58565,29911,3404,6158,19092,27.0,34.6,43.1,65.2,0.0,41.4,43.1,34.8,20.1,46.8,28.7,(X),(X),(X),88.2,11.4,(X),(X),(X),34.9,0.1,(X),(X),(X),(X),6.8,(X),(X),(X),(X),76.2,88.0,72.4,66.3,61.7,15.3,4.2,18.1,30.2,27.4,8.5,7.8,9.5,3.5,10.9,68.2,83.7,70.6,42.5,51.7,31.8,16.3,29.4,57.5,48.3
0500000US42063,42063,"Indiana County, Pennsylvania",34536,18021,1068,2649,12798,2.36,3.03,3.04,2.81,1.28,21738,18021,1068,2649,(X),2.94,3.00,2.65,2.62,(X),7632,5711,544,1377,(X),23.2,21.3,12.1,35.5,(X),23.0,25.8,8.8,17.4,(X),53.7,52.9,79.0,47.1,(X),34536,18021,1068,2649,12798,23.4,33.1,56.4,53.7,0.7,39.2,39.1,30.7,35.9,40.8,29.1,(X),(X),(X),78.5,10.2,(X),(X),(X),27.4,0.4,(X),(X),(X),(X),5.6,(X),(X),(X),(X),71.4,84.3,91.6,67.1,52.5,17.1,3.3,5.2,14.6,38.1,11.5,12.4,3.2,18.3,9.4,69.0,88.8,59.9,44.9,46.8,31.0,11.2,40.1,55.1,53.2
0500000US42069,42069,"Lackawanna County, Pennsylvania",84280,37150,5020,9004,33106,2.43,3.12,3.47,3.34,1.24,51174,37150,5020,9004,(X),3.09,3.10,2.92,3.10,(X),18938,12143,2199,4596,(X),18.3,19.5,27.9,10.8,(X),19.8,21.1,8.0,21.9,(X),61.9,59.4,64.1,67.3,(X),84280,37150,5020,9004,33106,24.6,34.5,48.4,59.5,0.4,44.6,42.7,30.2,30.9,52.7,32.9,(X),(X),(X),83.8,15.1,(X),(X),(X),38.4,0.3,(X),(X),(X),(X),7.0,(X),(X),(X),(X),72.1,87.3,70.6,69.1,56.2,25.3,10.7,26.8,27.4,40.9,2.5,2.0,2.6,3.5,2.8,66.3,81.9,57.6,50.4,54.4,33.7,18.1,42.4,49.6,45.6
0500000US42071,42071,"Lancaster County, Pennsylvania",194764,108918,7146,19746,58954,2.67,3.22,3.28,3.50,1.30,135810,108918,7146,19746,(X),3.19,3.20,2.83,3.25,(X),56478,40513,3889,12076,(X),21.9,21.2,33.5,20.4,(X),20.4,21.9,8.7,19.1,(X),57.7,56.9,57.8,60.5,(X),194764,108918,7146,19746,58954,31.5,39.5,61.2,68.0,1.1,39.1,38.8,26.9,24.7,45.8,23.6,(X),(X),(X),78.1,10.1,(X),(X),(X),33.2,0.4,(X),(X),(X),(X),6.1,(X),(X),(X),(X),76.3,89.2,70.2,63.1,57.5,19.7,7.9,22.4,29.9,37.6,4.1,2.9,7.4,7.0,4.9,67.8,83.0,57.0,43.6,49.1,32.2,17.0,43.0,56.4,50.9
0500000US42073,42073,"Lawrence County, Pennsylvania",35935,18326,1727,4133,11749,2.41,3.06,2.90,2.90,1.14,24186,18326,1727,4133,(X),2.95,3.04,2.51,2.76,(X),7884,5345,519,2020,(X),22.8,17.9,58.6,26.7,(X),16.5,19.6,2.7,11.8,(X),60.7,62.5,38.7,61.4,(X),35935,18326,1727,4133,11749,25.0,32.7,37.5,54.9,0.5,45.2,41.2,48.9,36.0,54.0,28.2,(X),(X),(X),86.3,13.4,(X),(X),(X),40.9,0.0,(X),(X),(X),(X),5.5,(X),(X),(X),(X),82.0,94.0,81.9,83.3,62.9,12.3,2.1,10.2,12.9,28.4,5.6,3.8,7.9,3.8,8.7,73.2,87.2,66.8,55.9,58.4,26.8,12.8,33.2,44.1,41.6
0500000US42075,42075,"Lebanon County, Pennsylvania",51234,25884,3222,6044,16084,2.60,3.13,3.58,3.56,1.19,35150,25884,3222,6044,(X),3.15,3.10,3.32,3.23,(X),14029,9187,1399,3443,(X),25.8,24.1,34.5,27.0,(X),22.6,26.6,16.1,14.6,(X),51.6,49.4,49.5,58.5,(X),51234,25884,3222,6044,16084,30.1,37.4,52.1,64.1,1.1,42.4,43.4,23.7,26.3,50.7,27.8,(X),(X),(X),88.4,11.1,(X),(X),(X),35.3,0.0,(X),(X),(X),(X),7.2,(X),(X),(X),(X),78.8,90.6,84.6,65.3,63.7,17.2,6.0,10.2,32.0,31.2,4.0,3.5,5.2,2.7,5.0,69.4,85.6,66.4,36.5,56.3,30.6,14.4,33.6,63.5,43.7
0500000US42077,42077,"Lehigh County, Pennsylvania",134442,64975,4466,19025,45976,2.59,3.21,3.27,3.50,1.28,88466,64975,4466,19025,(X),3.20,3.19,2.95,3.30,(X),37350,25564,1719,10067,(X),17.7,17.5,35.9,15.0,(X),17.2,15.6,4.0,23.7,(X),65.1,66.9,60.2,61.3,(X),134442,64975,4466,19025,45976,30.3,41.3,45.5,60.6,0.8,40.1,39.6,31.2,27.5,47.0,27.6,(X),(X),(X),80.6,11.5,(X),(X),(X),33.6,0.5,(X),(X),(X),(X),6.9,(X),(X),(X),(X),73.3,87.8,65.4,69.4,55.3,24.6,10.3,33.6,28.7,42.1,2.1,1.9,1.0,2.0,2.6,66.2,83.3,52.8,43.6,52.5,33.8,16.7,47.2,56.4,47.5
0500000US42079,42079,"Luzerne County, Pennsylvania",125235,55145,7650,15883,46557,2.45,3.13,3.24,3.43,1.18,78678,55145,7650,15883,(X),3.11,3.11,2.87,3.20,(X),29921,17848,3235,8838,(X),20.9,19.0,31.3,21.0,(X),18.4,20.0,10.6,18.1,(X),60.7,61.1,58.1,60.8,(X),125235,55145,7650,15883,46557,26.4,34.5,47.3,63.5,0.8,44.0,42.7,37.9,24.8,53.0,32.8,(X),(X),(X),88.2,14.6,(X),(X),(X),39.4,0.3,(X),(X),(X),(X),5.3,(X),(X),(X),(X),79.4,93.5,85.5,68.4,65.5,16.8,4.3,7.0,23.4,30.9,3.8,2.1,7.5,8.2,3.6,69.1,86.0,72.0,47.3,56.1,30.9,14.0,28.0,52.7,43.9
0500000US42081,42081,"Lycoming County, Pennsylvania",45742,21793,2050,5560,16339,2.42,3.03,2.81,3.43,1.20,29403,21793,2050,5560,(X),3.02,3.02,2.55,3.18,(X),10950,6751,993,3206,(X),20.1,24.8,28.6,7.5,(X),14.9,16.7,3.5,14.5,(X),65.1,58.5,67.9,78.0,(X),45742,21793,2050,5560,16339,25.7,33.1,50.2,62.1,0.4,42.7,42.7,32.7,24.1,50.3,30.3,(X),(X),(X),84.9,13.0,(X),(X),(X),36.5,0.6,(X),(X),(X),(X),6.0,(X),(X),(X),(X),76.3,91.6,79.4,73.8,56.4,18.2,4.3,13.2,21.9,36.1,5.5,4.2,7.5,4.2,7.4,68.9,89.4,69.2,42.3,50.7,31.1,10.6,30.8,57.7,49.3
0500000US42085,42085,"Mercer County, Pennsylvania",45074,22130,1945,5530,15469,2.38,3.01,3.18,3.05,1.14,29605,22130,1945,5530,(X),2.98,3.00,2.74,2.95,(X),10745,6993,1197,2555,(X),21.2,21.9,22.3,18.9,(X),22.2,22.1,15.7,25.6,(X),56.6,56.0,62.0,55.5,(X),45074,22130,1945,5530,15469,27.1,35.6,65.3,52.7,1.0,46.1,47.4,19.7,28.5,53.7,30.7,(X),(X),(X),89.3,14.8,(X),(X),(X),43.1,0.1,(X),(X),(X),(X),4.0,(X),(X),(X),(X),77.2,90.1,67.7,69.3,62.7,14.8,4.3,15.6,18.0,28.7,8.0,5.6,16.7,12.7,8.7,73.3,88.9,67.8,55.5,58.1,26.7,11.1,32.2,44.5,41.9
0500000US42089,42089,"Monroe County, Pennsylvania",54404,31031,1918,7056,14399,3.02,3.53,3.81,3.99,1.31,40005,31031,1918,7056,(X),3.54,3.51,3.51,3.67,(X),16390,11546,879,3965,(X),16.8,16.2,17.0,18.5,(X),15.1,15.4,0.0,17.7,(X),68.0,68.4,83.0,63.8,(X),54404,31031,1918,7056,14399,34.4,41.7,45.8,68.4,0.5,40.5,41.1,50.2,17.9,48.9,21.2,(X),(X),(X),80.3,9.1,(X),(X),(X),34.5,0.1,(X),(X),(X),(X),6.1,(X),(X),(X),(X),89.9,94.7,93.4,90.3,78.7,5.6,1.0,0.0,8.3,15.0,4.5,4.2,6.6,1.4,6.3,78.0,90.4,63.8,43.1,70.4,22.0,9.6,36.2,56.9,29.6
0500000US42091,42091,"Montgomery County, Pennsylvania",308912,168024,13337,30153,97398,2.58,3.22,3.01,3.19,1.22,211514,168024,13337,30153,(X),3.13,3.19,2.75,2.97,(X),91510,69945,5807,15758,(X),21.7,21.8,24.2,20.3,(X),17.0,18.1,13.8,13.0,(X),61.3,60.0,62.0,66.7,(X),308912,168024,13337,30153,97398,31.8,43.7,47.4,60.1,0.4,39.5,36.9,28.8,30.0,48.4,26.0,(X),(X),(X),82.4,11.5,(X),(X),(X),36.5,0.3,(X),(X),(X),(X),4.8,(X),(X),(X),(X),75.1,90.0,73.9,73.3,50.1,24.0,9.4,25.8,25.8,48.3,1.0,0.7,0.3,0.9,1.6,71.4,86.9,60.9,55.4,51.1,28.6,13.1,39.1,44.6,48.9
0500000US42095,42095,"Northampton County, Pennsylvania",113312,60802,5160,11824,35526,2.56,3.14,3.20,3.26,1.22,77786,60802,5160,11824,(X),3.07,3.12,2.81,2.95,(X),29300,20281,2618,6401,(X),19.5,18.3,31.1,18.7,(X),17.1,17.8,13.7,16.4,(X),63.4,63.9,55.2,64.9,(X),113312,60802,5160,11824,35526,30.0,37.1,62.6,64.7,1.6,41.6,42.8,34.8,20.6,47.6,26.5,(X),(X),(X),84.4,11.6,(X),(X),(X),37.1,0.3,(X),(X),(X),(X),5.9,(X),(X),(X),(X),80.4,91.8,76.5,77.1,62.7,16.9,6.3,18.6,19.1,34.1,2.6,1.9,4.9,3.8,3.2,71.0,86.5,60.6,45.6,54.3,29.0,13.5,39.4,54.4,45.7
0500000US42097,42097,"Northumberland County, Pennsylvania",38712,17646,2141,4567,14358,2.31,2.96,2.60,2.95,1.27,24354,17646,2141,4567,(X),2.84,2.95,2.39,2.61,(X),8561,5365,873,2323,(X),22.2,19.9,27.6,25.5,(X),18.4,24.0,4.7,10.8,(X),59.4,56.1,67.7,63.8,(X),38712,17646,2141,4567,14358,26.0,32.8,49.5,63.6,2.1,45.4,45.3,42.0,27.9,51.7,29.2,(X),(X),(X),78.7,12.4,(X),(X),(X),33.4,0.4,(X),(X),(X),(X),7.8,(X),(X),(X),(X),81.7,95.0,78.0,82.3,65.8,13.8,1.3,18.3,12.5,29.0,4.4,3.7,3.7,5.3,5.2,71.0,87.5,54.9,58.5,57.2,29.0,12.5,45.1,41.5,42.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",577862,160138,30175,118529,269020,2.61,3.51,3.93,4.00,1.32,308842,160138,30175,118529,(X),3.62,3.48,3.53,3.84,(X),130803,58280,11677,60846,(X),23.8,28.8,22.7,19.2,(X),18.7,18.7,17.4,18.9,(X),57.5,52.5,59.9,61.9,(X),577862,160138,30175,118529,269020,27.1,40.9,49.0,63.1,0.6,33.7,37.4,30.1,25.9,35.3,38.8,(X),(X),(X),83.4,11.4,(X),(X),(X),24.4,0.5,(X),(X),(X),(X),5.7,(X),(X),(X),(X),68.2,82.0,80.6,81.1,52.8,31.6,17.8,19.4,18.7,46.9,0.2,0.2,0.0,0.2,0.3,52.0,73.3,52.1,47.0,41.6,48.0,26.7,47.9,53.0,58.4
0500000US42107,42107,"Schuylkill County, Pennsylvania",58061,27068,2959,6391,21643,2.39,3.11,3.21,3.12,1.15,36418,27068,2959,6391,(X),3.04,3.09,2.77,2.94,(X),13553,9077,1139,3337,(X),14.4,13.6,27.6,12.0,(X),18.9,20.4,21.9,14.0,(X),66.7,66.0,50.6,74.0,(X),58061,27068,2959,6391,21643,26.6,36.2,49.7,60.3,1.5,45.9,44.0,45.0,32.2,52.4,32.8,(X),(X),(X),88.0,15.0,(X),(X),(X),40.3,0.2,(X),(X),(X),(X),5.7,(X),(X),(X),(X),83.7,93.7,88.8,86.8,69.5,12.2,2.5,5.9,12.7,25.0,4.2,3.8,5.3,0.6,5.5,75.3,88.9,68.5,61.9,63.1,24.7,11.1,31.5,38.1,36.9
0500000US42111,42111,"Somerset County, Pennsylvania",29481,16804,930,3095,8652,2.41,2.90,3.24,2.82,1.22,20829,16804,930,3095,(X),2.86,2.90,2.83,2.67,(X),6493,4637,510,1346,(X),24.5,28.9,29.8,7.5,(X),18.0,17.3,8.2,24.1,(X),57.5,53.9,62.0,68.4,(X),29481,16804,930,3095,8652,24.5,29.4,63.0,50.0,1.7,47.1,39.8,45.1,46.7,61.4,24.4,(X),(X),(X),83.0,14.9,(X),(X),(X),50.8,0.0,(X),(X),(X),(X),4.8,(X),(X),(X),(X),78.0,89.7,71.0,56.5,63.7,9.9,2.4,7.8,15.6,22.7,12.1,7.9,21.2,27.8,13.6,80.1,91.2,75.9,71.6,62.1,19.9,8.8,24.1,28.4,37.9
0500000US42125,42125,"Washington County, Pennsylvania",82396,42932,3213,8814,27437,2.46,3.05,3.17,3.25,1.20,54959,42932,3213,8814,(X),3.01,3.04,2.67,3.00,(X),21138,14776,1868,4494,(X),20.6,20.8,18.1,21.0,(X),18.6,20.6,14.7,13.7,(X),60.8,58.6,67.1,65.3,(X),82396,42932,3213,8814,27437,27.8,36.6,65.3,56.2,0.6,44.0,41.7,28.3,34.1,52.5,28.5,(X),(X),(X),85.6,12.6,(X),(X),(X),37.8,0.1,(X),(X),(X),(X),6.0,(X),(X),(X),(X),82.2,92.8,84.4,75.9,67.5,12.3,2.2,8.3,17.0,27.0,5.5,5.0,7.3,7.1,5.4,76.2,90.4,65.5,61.9,59.7,23.8,9.6,34.5,38.1,40.3
0500000US42129,42129,"Westmoreland County, Pennsylvania",151362,79366,6360,16086,49550,2.32,2.91,2.97,2.74,1.16,101812,79366,6360,16086,(X),2.83,2.90,2.66,2.58,(X),34343,23841,2335,8167,(X),22.2,22.1,34.3,19.1,(X),15.6,16.9,5.6,14.4,(X),62.3,61.0,60.1,66.5,(X),151362,79366,6360,16086,49550,25.3,33.2,40.2,56.5,0.6,45.6,44.6,36.7,31.6,52.9,28.0,(X),(X),(X),85.4,13.5,(X),(X),(X),41.4,0.2,(X),(X),(X),(X),5.5,(X),(X),(X),(X),82.5,93.8,83.6,76.5,66.2,11.9,2.2,9.7,18.3,25.6,5.6,4.0,6.7,5.2,8.2,76.6,91.0,63.1,55.6,62.1,23.4,9.0,36.9,44.4,37.9
0500000US42133,42133,"York County, Pennsylvania",169212,92681,8689,17422,50420,2.55,3.06,3.22,3.31,1.25,118792,92681,8689,17422,(X),3.03,3.04,2.76,3.09,(X),48871,33307,5747,9817,(X),21.4,21.8,26.7,17.0,(X),15.4,17.1,12.1,11.7,(X),63.2,61.1,61.2,71.3,(X),169212,92681,8689,17422,50420,32.4,38.2,73.4,69.9,1.7,38.3,40.1,15.1,23.5,44.3,24.0,(X),(X),(X),80.6,9.7,(X),(X),(X),32.6,0.2,(X),(X),(X),(X),6.7,(X),(X),(X),(X),81.1,92.3,76.4,75.9,63.2,13.6,4.1,18.6,16.6,29.0,5.3,3.6,5.0,7.5,7.8,75.0,88.9,53.5,51.0,61.4,25.0,11.1,46.5,49.0,38.6
